age,income,employment_length,credit_score,num_credit_lines,credit_utilization,debt_to_income,total_debt,savings,loan_amount,loan_term,num_late_payments,num_bankruptcies,inquiries_last_6m,employment_status,home_ownership,loan_purpose,monthly_payment,payment_to_income,default
66,45449,19,745,4,0.018612442258509658,0.5042308604433876,94144,100000,16442,36,1,0,1,employed,mortgage,business,479,0.12647142951440077,0
44,44468,0,698,6,0.3025193210081061,0.3210093005692513,148627,129,18008,12,0,0,5,employed,mortgage,credit_card,1575,0.4250247368894486,1
27,86412,3,681,3,0.3734644158357922,0.6080117777175943,32728,68452,21735,12,2,0,5,employed,mortgage,credit_card,1901,0.2639911123455076,1
46,65958,0,601,8,0.476520170802151,0.20701756040070962,37546,16820,29410,60,3,0,2,employed,mortgage,home_improvement,514,0.09351405439825343,1
36,20000,1,784,6,0.23060981256868882,0.2956884175138657,200000,9680,8086,60,2,0,3,employed,rent,business,141,0.0846,0
55,68046,1,733,5,0.22772690607321208,0.3168090943741579,90033,6228,12333,24,2,0,3,employed,other,business,539,0.0950533462657614,0
37,54033,4,635,3,0.26948199322332367,0.22200468027211764,22162,100000,8715,24,1,0,2,employed,rent,debt_consolidation,381,0.08461495752595637,0
39,48564,2,760,11,0.1683165768147924,0.10099989626876536,22132,23402,12876,24,3,0,0,employed,rent,medical,563,0.13911539411910057,0
22,40365,0,640,7,0.39422182017279966,0.1614627477115006,78060,2090,21783,12,6,0,2,employed,mortgage,medical,1906,0.5666295057599405,1
39,85996,1,617,6,0.23993533185786928,0.06850133378873417,16174,615,4197,12,5,0,2,retired,own,home_improvement,367,0.05121168426438439,0
18,78728,1,619,6,0.567646641391592,0.17841998849027826,86697,10571,29043,60,1,0,2,employed,mortgage,debt_consolidation,508,0.07743115537038919,0
25,33308,25,538,6,0.11786883107498913,0.1796988776021266,47450,8090,6018,36,2,0,2,employed,own,business,175,0.06304791641647652,0
54,60085,9,717,6,0.18841432230039165,0.361702220003572,54949,828,10773,24,2,0,3,employed,rent,credit_card,471,0.09406673878671881,0
54,30156,24,533,5,0.24239307385484682,0.6615558730241772,29572,7457,31912,48,5,0,2,employed,mortgage,business,698,0.27775567051333067,1
50,24592,4,581,8,0.19770541172978678,0.3352868935936405,21941,3425,16807,24,0,0,3,self_employed,rent,business,735,0.3586532205595316,1
33,35833,2,513,6,0.3991071996283847,0.11183337749129468,116960,8216,16944,60,3,1,1,employed,other,debt_consolidation,296,0.09912650350235816,1
44,75447,11,673,8,0.22300090004152445,0.5100263914984448,29810,24073,5846,12,1,0,2,unemployed,mortgage,home_improvement,511,0.08127559743926199,1
44,78949,2,667,13,0.15956691711117135,0.31183963136620274,26140,76032,6432,60,0,0,5,self_employed,mortgage,credit_card,112,0.017023648177937657,0
31,63357,2,653,4,0.3237829434214287,0.047635298879152806,34060,31676,25819,60,1,0,0,employed,mortgage,medical,451,0.08542071120791704,0
63,70442,1,596,1,0.30948418304426467,0.8,42379,2745,8844,60,3,0,1,employed,rent,debt_consolidation,154,0.026234348825984497,1
55,63455,0,586,4,0.3659978668561264,0.3281782475956021,15920,14092,9448,48,3,0,3,employed,mortgage,debt_consolidation,206,0.038956740997557325,1
42,35570,2,717,2,0.4323097180632175,0.35085396981304995,23111,8907,26232,48,0,1,1,employed,rent,medical,573,0.1933089682316559,1
45,60837,3,635,7,0.6499020408633883,0.11945185411522474,22149,1098,6406,24,2,0,2,self_employed,own,debt_consolidation,280,0.055229547808077324,0
47,73145,7,705,4,0.08416072675895618,0.3121394049482656,71412,14725,16130,12,3,0,3,employed,own,home_improvement,1411,0.23148540570100484,0
20,71478,0,609,5,0.39804512860115965,0.40237664427616027,17876,100000,13767,60,2,0,1,employed,mortgage,credit_card,240,0.040292117854444726,0
42,88827,1,694,8,0.09209786964496626,0.3747597849352702,8914,8506,13334,36,1,0,2,employed,rent,home_improvement,388,0.05241649498463305,0
36,69853,11,784,6,0.09720130335478121,0.1562119886301541,7527,741,9293,24,3,0,5,employed,mortgage,home_improvement,406,0.06974646758192203,0
32,58438,1,726,5,0.13808186173791495,0.2620441232654428,11200,8479,8902,24,2,0,3,unemployed,rent,credit_card,389,0.07987953044252027,0
41,83706,2,647,2,0.02654646526340506,0.3919373449347985,107929,1312,6280,60,0,0,1,employed,own,other,109,0.015626119991398468,0
66,48375,13,700,6,0.20535979830988563,0.26910070516412954,36789,29596,18729,24,4,0,3,employed,rent,debt_consolidation,819,0.20316279069767443,0
52,31541,1,660,5,0.3578891239130183,0.3122577024598398,54230,17806,8369,60,0,0,4,employed,own,credit_card,146,0.05554674867632605,0
38,45182,0,680,6,0.09156908070169385,0.06420452463699851,55781,6270,26320,24,3,0,3,employed,own,credit_card,1151,0.3056969589659599,0
51,33777,4,653,3,0.5104783476273279,0.10347002559045085,37985,4930,11416,12,1,0,2,employed,mortgage,home_improvement,998,0.3545607958077982,0
